-904,-230,-163,320
-902,-233,-163,323
-901,-233,-151,332
-901,-232,-149,334
-901,-230,-147,336
-900,-228,-143,341
-900,-225,-139,345
-899,-221,-132,351
-898,-217,-123,359
-898,-209,-114,368
-897,-203,-107,376
-896,-197,-101,383
-896,-196,-100,385
-895,-193,-97,389
-894,-187,-91,396
-894,-184,-89,397
-895,-179,-89,398
-896,-176,-90,396
-899,-172,-96,390
-906,-164,-111,372
-912,-164,-130,349
-917,-181,-163,315
-918,-204,-200,273
-917,-222,-236,228
-916,-235,-262,190
-916,-239,-271,168
-920,-239,-267,157
-925,-233,-248,163
-930,-228,-225,178
-931,-223,-190,215
-929,-215,-159,251
-926,-202,-126,291
-920,-184,-93,331
-912,-167,-64,367
-905,-154,-44,392
-901,-143,-28,407
-902,-138,-23,406
-906,-138,-24,396
-921,-146,-37,358
-937,-157,-59,305
-952,-165,-81,241
-963,-170,-109,176
-968,-171,-131,125
-970,-170,-143,93
-971,-168,-145,86
-973,-159,-142,85
-973,-156,-140,92
